,C_L,C_D
12610,0.20112025023601862,0.10543171377187209
8949,-3.689514724317685,0.16993802895599744
2969,0.11871743436858948,0.005176243391364106
11336,3.9116596683925757,0.23757790636878948
15037,-8.45367451352,0.8536093415691012
10072,2.3450104232639677,0.09297643004048085
4246,-0.524805704969933,0.04353056060197453
9859,0.8365807280721279,0.060527331392796466
7145,-0.11040654900040563,0.007496042127645749
9888,7.743547820878275,0.5546312097122503
13476,0.34816978361633133,0.03847169637509012
14367,-2.3588911595775697,0.11304103274286283
16088,-0.39894501346654926,0.029494711183559435
11072,-3.2978424784526585,0.17083007456576257
4699,0.19925852072506958,0.010626082446965082
5825,-0.06508259103655806,0.004195186501204353
3948,-0.4767706313248308,0.024524666502911022
13186,3.495706450930418,0.20921472110140799
15794,-1.4710313896568277,0.07698145788037458
45,-0.7208844902921413,0.13854956897084106
2086,0.06304210284305213,0.006117315446790686
15613,0.036816705264084794,0.022139788092523677
7663,0.05026552787657924,0.003308233690647182
14171,4.23304919539095,0.2238545665558516
10100,6.017471266536301,0.4426863493576466
15764,0.886437308266639,0.03551965070595821
13450,0.008584058831249833,0.028071650332040034
7754,-0.020344165269325164,0.0014511648710441227
218,0.3556186030180844,0.015801702422119358
10103,-3.8356955782912485,0.2024602981671083
15462,-1.7948450737251946,0.07339318976147596
12054,-0.3183749791032396,0.03625432207585511
4403,0.24795630348124031,0.013148089049530189
6128,0.0986003495290206,0.005589389427432724
6596,-0.015152956150114121,0.0021088537478444495
12710,-7.055822381743036,0.3155826310822872
14870,-0.19837247339967679,0.03041993321862951
8175,-0.000873987756049834,0.0015202822567476494
15438,-3.286066392317294,0.17987342917842467
15574,1.1325971444038072,0.04426239273405857
6583,-0.001002332404326169,0.0007660241517349071
15563,-2.8203489631982186,0.15777566499067436
4510,0.30603188142333404,0.0176311773200799
14962,0.0005554187062389293,0.01776604135714725
14509,2.049204445008339,0.12036406258399632
10916,0.04546756288551515,0.034198972966151986
15937,1.0710926391140227,0.0649959094794526
8384,-9.227917971381972,0.46124950882572835
12751,-7.734481918614134,0.3721808231514713
9071,4.4828814840697095,0.30237321631458325
2880,-0.2838374053968235,0.021264223538293076
1404,1.1020854902492887,0.08151756072600654
5565,-0.4489384713803545,0.055777216007920946
11962,0.24463940347133786,0.014880164516021328
2381,0.24536763085539195,0.007169032829304055
11791,0.1245889411774554,0.014589185481300494
1731,0.3144241982613628,0.008626887707514798
12149,0.025964783480651895,0.00906233695479193
2970,0.20748719556847145,0.0059659321188218145
14356,1.1452363246620973,0.04607510991976065
1606,0.4406634202164183,0.011826799349618696
9337,0.3624093166535586,0.03469625242286706
6956,-0.15225150589738892,0.011717062802068554
2052,1.049076221195893,0.04886539248833282
12076,-0.23989081106785132,0.027738087538982638
157,0.8732254710034241,0.024434935729099095
8593,-7.704646721854718,0.3626189152503418
12203,-0.06664882984802332,0.019794349657219705
3435,0.5008088413084053,0.016249305761797186
9795,-0.10845895080845058,0.06231969404630444
6307,-0.02693783172490055,0.0018969422036145059
15365,2.354110769443844,0.10288193981276944
5424,-0.003092337774098253,0.0036675510841218373
13856,7.859545458096199,0.5321937625504147
14446,2.5484915565863506,0.14817471661662548
14597,-1.1546491067042104,0.06629268464299284
1474,-0.3379797043979302,0.026720869472084248
3477,0.5042339803766814,0.016416263406129828
16097,0.054207661967541246,0.010573068015867748
768,1.5179376734014542,0.04950971969499763
7687,-0.045171138467390605,0.003675084041223398
1525,0.8245287669889908,0.03096475168284849
10012,4.718650302892015,0.25143314720298077
5761,-0.10636808709055405,0.006531026168197748
11199,-2.011326062338852,0.08801651992847931
14372,-0.6532198565718815,0.03310866026841711
1681,-0.6156818241797668,0.053835095390761256
14342,3.8702604735032593,0.251140713773543
3473,0.1367459288761861,0.0045660393832247905
14715,0.4324494500166871,0.02652807942052397
9571,10.240211384304505,0.8579964807462087
7172,0.016181503182020038,0.0019350721306401423
13512,-0.0374413483190928,0.026774703694075714
5190,-0.03512786482780727,0.0039424259225941585
10145,-3.457233664429961,0.17901993787184026
7622,0.06416941905011524,0.004584684654313498
3761,-0.41250598087339535,0.015008565549489396
5647,0.34751222037194973,0.031457738280736
1947,1.0340625808504804,0.048068037107727224
13070,-1.0663514218260197,0.05805344430001842
12807,9.608181872491096,0.5608916130425552
9186,-0.025095277813663015,0.034918056691826994
5137,0.01887934059836356,0.001777478209672406
10380,-0.757303564696028,0.034251697110128834
15944,-0.5216352586942472,0.02465878235210272
12383,10.91022762556243,0.5819131147328858
5355,-0.013912162445698156,0.004827972694648694
9522,-0.0029448642412410807,0.042468728119484704
7925,-0.003940513391134756,0.0006415287490895218
13301,-0.39866100400264726,0.036880031136259976
9661,-10.25406639260572,0.8655167067167479
13483,-0.5558047585927923,0.0789753231900403
6146,0.05244564758999351,0.002590056341084466
11548,2.9865301370173922,0.19166229509576405
10279,0.3105905298646303,0.028358923510987614
6364,-0.05746473144906723,0.004835824510118676
14914,-0.0872859885647014,0.019789569081141777
10085,-2.352178802782155,0.09636731546748341
3048,-0.31639210221163905,0.015274985160657114
1264,-0.45857184683154983,0.01851039273110513
6180,-0.052979667379823285,0.0032437968617124243
10654,-0.1341760641916091,0.016554116394269087
4736,0.024748917491557113,0.0032677427534848346
9830,-6.779204501808488,0.43187794112972405
15612,-0.2913288483201224,0.023571993847711335
14140,-1.8281084188268453,0.07241664579391865
7310,-0.1215131448228396,0.009802670174929091
5850,0.05033144724859437,0.003144438168797764
2382,0.38228017158762406,0.009609683437974905
1176,-1.5802280405399103,0.07742076243014798
660,0.6659778727669337,0.017240527361348817
14122,0.07449202050438719,0.041073178010018696
13507,-0.27505751558909236,0.04096220396369931
13259,-0.4952820397668215,0.03982149369945575
386,0.36375170188832506,0.014373947051934394
1075,-0.6201261846876283,0.02009842921609353
3957,0.28066293161734546,0.007662890371171513
6623,-0.003934163419313028,0.0008714628204040108
12130,0.06842976091009441,0.010229254227532262
14570,1.253451696860012,0.0639977674531188
3885,-0.5443093435923722,0.026279986291913904
9766,-8.591692266253546,0.6424229088997081
10595,0.1786679869420378,0.017742356429388168
759,-1.014998799200472,0.036648823735234384
873,1.5449990009579204,0.05090525165571692
8231,30.499217651154535,3.653818649296533
654,-1.0163342406383418,0.0381789001250367
13577,0.019546037230826895,0.030502545128572943
13496,0.22429117971989793,0.03246879012826208
292,2.3461341271431095,0.17463203811331474
2175,0.76429860502012,0.025025507652886785
729,2.1111722407483775,0.0984422663297244
2855,0.6009800620571608,0.08673276716219014
14862,0.14344874351180154,0.018426097716053812
2229,-0.5004959193256652,0.017462124648450893
11931,-0.44117852116279704,0.026319741645536254
14302,-3.6198229837097164,0.21233077291172736
3754,0.8153598787647499,0.04209275192403312
9268,-0.3083134430315626,0.03425365785243599
8430,-0.21691790161690117,0.12463938809260888
5645,0.27225186013069974,0.020270170826098246
150,-0.8515122161904705,0.06379267061487923
13546,-0.3139640491622172,0.07217949932493539
8419,20.634519648985062,1.7838044339413601
16252,0.16091391926862056,0.025627278704279464
6436,-0.0014648549823092411,0.0009274682937210481
8054,0.00016013598076002736,0.00043214025033460273
13713,-13.15669632499913,1.3738766078709932
10102,-4.355156258424828,0.2534884652538676
3217,-0.24680279712469913,0.00942310090329482
12066,0.08909960008422542,0.010602236818930527
2986,-0.23849587076092715,0.011127292883677448
11264,-0.6363475864378014,0.039914813428299695
10006,0.6237080578757588,0.04636447536423705
12376,-7.681284425518727,0.37090891257134345
13664,6.179459747769008,0.37685145775514955
886,-0.7036506004691967,0.02342756946669616
6060,0.03134008369468814,0.002019234906733873
1399,0.8788646609257013,0.035605889514786174
7480,-0.061333847189280366,0.003979426601323593
11151,-6.159187059829867,0.49746680599752424
15826,0.5448597650496767,0.023597327190008538
9710,-1.3330653407878132,0.0867578485005766
7154,0.0794797394940723,0.0041706644461276905
690,2.714003738115791,0.16387588801687963
14564,0.1952460639717748,0.020672888883415355
2624,0.6517981911817105,0.045195466398632034
2404,0.5239787831876638,0.013724754912183569
9232,0.7339182104140136,0.044640493548063986
1652,0.9167942831617917,0.038305144451384214
9377,0.12138905669839853,0.028419926186384607
7123,-0.13630573763396456,0.010237365174073117
9578,-10.276253771145512,0.8752368549548553
14841,0.17408489180816566,0.01923584818754506
4414,-0.3935196482105994,0.029232846454309815
5759,-0.17209508658298384,0.011807462223433787
3116,0.12125056729610836,0.004791315683978131
13897,6.31640172660292,0.3682003677247999
10001,-2.843959791570544,0.12016204832192703
9634,9.335945726163855,0.7015459649634377
8531,-7.051340744274288,0.31517554222481897
9833,-3.9724883413460113,0.18540644234421286
8286,7.691500851847633,0.366137217517228
12973,4.755982456141969,0.2134085912420051
11278,-4.373749766084374,0.28815017708797497
4504,-0.011245481278542385,0.005088481467536888
6302,-0.06573841655586757,0.004924923242760575
5269,0.026147304005651035,0.0026703181149291036
1894,-0.37088544137339463,0.013869398340945324
2342,0.6542841833796943,0.01908342850926398
5776,-0.28685930791530223,0.028075771039596097
11427,-2.435288261462129,0.1190368465075613
9296,0.6260556813360689,0.04368152298572896
8324,-2.7576854272172198,0.18148315244009852
13293,-2.15003178809368,0.1635268110856644
1909,1.2977809462063397,0.08871454746621892
6815,-0.0003351110090608992,0.002010776694845108
3994,-0.15285728227718326,0.006170130910368376
6934,-0.1868304993357625,0.01610137712191882
15916,1.1652354836434726,0.069738240367136
13190,-2.768719154742464,0.1524357100443386
5215,-0.014268255418385178,0.0020498389583190604
11511,-1.9874290156439836,0.09356530524659565
9878,-0.9935642117982232,0.062302139525394734
10867,0.0044434779067900375,0.017780750553000237
15456,-4.4276004038237025,0.319945817298727
672,-1.5355292506634164,0.12284336587194893
14923,0.03913711681921728,0.014440107940256974
9146,0.5518542393732764,0.041414636754986175
5858,0.2631829223208176,0.022240473276193707
5119,0.044093527620970845,0.0028606875756904
3013,0.29506772788640184,0.007815218331219953
3470,-0.1484870485695491,0.005813925525144717
5489,-0.11378741560797254,0.009282301725799783
3892,0.09629112183648975,0.004039783324612131
16220,-0.0327494232332614,0.00930244777236322
7478,-0.07969758184593251,0.005877681367375075
11747,-0.1794738742799622,0.016137213564288034
15004,0.00014257457879114012,0.02528959264575548
3023,0.6509038071596599,0.07894528674840133
85,-0.8652584566289508,0.21782055210735504
12421,0.27930121842375166,0.1489520388145387
11119,0.6714894429227622,0.04917444549326935
3291,0.6875304337289508,0.03195111097475799
1223,-0.22200928920855345,0.012634035560610365
14889,-0.22263952632366973,0.045862812563826356
11065,7.9191659115457975,0.7497892133250689
7669,-0.0335869754976373,0.0022445375012630966
11144,3.517766960414714,0.18012487885677853
11288,1.0446935007881812,0.04627982080782061
12363,13.966245893074353,0.8598910239049185
6889,-0.29007041139925716,0.03466183902780938
593,-0.4643084815425909,0.018931941495173212
7003,-0.005559631890902898,0.002691883993325906
7134,0.1039533851246409,0.005849483678782654
16335,0.05882470462064302,0.02152039342724057
15817,-1.0267968131692031,0.04572552221109969
338,-1.1454209882326578,0.06791288162587843
4225,-0.5425078830913018,0.04583126110654711
2310,-0.8542372130929429,0.046443551581640145
8570,-11.09551725656624,0.6502542412884005
323,0.3597691211571647,0.014749643737728257
2252,-0.20576351786400765,0.008013853439303924
2588,-0.11100464460427673,0.006317017780305183
7234,-0.0037484937595141286,0.001696160489178963
15027,2.1225904416780823,0.11743753206224
1777,0.8267517179058953,0.030328840737698655
10332,-2.550929685091627,0.15448892498205397
9775,0.9718776182703553,0.0708277395186602
9732,-0.12077965550652262,0.07008273282818511
6148,0.07956130944519561,0.004176970126680682
2124,-0.507499399600236,0.018324411867617192
13726,4.27035523061397,0.21261281567424764
8014,0.0021391521207940224,0.00044923356320263346
2161,1.426549558690072,0.09394000722735008
11441,3.115444917789216,0.1760044413063048
15281,2.7550623802194103,0.12734426682759156
14550,1.557160861378884,0.08511171920646986
105,-0.971466200383195,0.3136722454227516
10830,0.08085409680340314,0.017585949748895893
11297,5.737213733290622,0.47614406456404634
9870,-7.935200032794432,0.5955803486140218
15884,-0.26165144936787726,0.016290951174860673
3933,0.013523479743859786,0.0037147982040963462
11157,-2.169038930437566,0.09735117507072595
10620,0.49607262338153413,0.02928800214639383
12343,17.16725751330692,1.228522166504088
6635,0.014439521639162645,0.001504503520754348
3443,0.8246931572098471,0.06870367958670293
9886,6.081574856785936,0.3556715595465927
377,2.037799808687023,0.2282618788179825
4102,-0.3407880388253256,0.02793057275087804
3787,0.07716859161906411,0.003956180371206758
12638,12.047425730753918,0.7158021888489924
8457,11.749537644240629,0.6500426067408205
8055,0.0008001843293217678,0.00042069804953368727
10947,-3.0314160559992414,0.16622141162075993
7160,0.19800881337697174,0.01746421222869583
1764,-0.6596527951444046,0.08651976657735956
14555,-1.384359577371232,0.0762178550221693
6516,-0.013418096432377458,0.0013306552945013114
554,0.3798382172896342,0.013830433777500588
7929,0.0026646895351803554,0.0004924748785516967
15402,-0.4693575151710982,0.034371888397736014
12469,14.09099233124753,0.8739020281413775
16230,0.16643507462518017,0.02149685928138933
8945,6.874325521416241,0.46102332677409175
7352,-0.11013505866516815,0.008631529196747041
13663,4.68599343833412,0.2602981428457271
12673,0.17783629611640234,0.09468275855076438
6298,0.07539829181486886,0.004962350535970774
923,2.8652747975291515,0.20933640681717028
7659,0.027563137203214037,0.0014363781150456526
9842,4.719731388671023,0.23015235738374124
5421,-0.005316666666252405,0.004593082919299838
12048,0.2191807884116723,0.016057194997849605
5760,-0.13936284980476982,0.008865614215085024
10666,0.664921476626426,0.05639034679384935
7090,0.06599528557746455,0.0035885903702008613
5736,-0.24539977344316627,0.02049788767787493
15947,-0.20096327051298887,0.014380120057731016
7342,0.03972686933506202,0.0020291781079048127
11649,1.3494348068368809,0.058396352061319365
6170,0.08757509536739827,0.004925038955907505
8400,-19.161945743559563,1.5787724118350177
9540,-0.02615672560808802,0.05325039679239732
10439,-1.368002256517932,0.07241054432996642
9531,0.14677831065171948,0.07092064930901207
14180,-2.7902606405018746,0.11863172144025716
6675,0.008118892555002009,0.0010209959424668192
15857,-1.180342096684311,0.06262285247315368
508,-0.7412095942549165,0.027998930231638637
15185,-5.98814130692998,0.45104690210827025
5590,-0.2712539415456509,0.022915630553273555
9147,0.8411313196812966,0.04728982082854807
12219,0.0775664545676988,0.020396616556573835
5218,-0.002004664808652338,0.0015320483034698142
11343,-2.928977438941197,0.1504048495055958
10322,0.5747957551459436,0.030318995866909493
3837,0.7306236624331606,0.03494242063818813
2633,0.29992056405571466,0.009390700427262704
3337,0.8857993192261429,0.0597861887175074
8607,13.134773214515594,0.8796981985709966
13086,-3.5979088249418507,0.1729585139685857
12368,26.848544309075585,2.8504517670444134
8729,5.591135147995399,0.23512931118449307
7866,0.003998835276608918,0.0005474300597277198
3775,0.8150122166887264,0.042197809392975016
4582,-0.28028752701014176,0.019423726327985533
12292,-8.703689005311649,0.47996976338153213
1752,0.3152161708783795,0.008598551535834184
14280,-4.2376828054908655,0.27500877145984093
1266,0.08398406169320614,0.011781955276203395
8779,-7.853294538065912,0.44797283196614135
16103,0.359541181775362,0.024622293922237005
16309,0.019115876289939743,0.01062007515421702
8094,-0.0008788442671318642,0.0005377739878349596
13725,2.9010201841100924,0.1438473017786684
6511,-0.028569889940737565,0.003109410364812754
11276,5.974599108313439,0.5043556072119562
12080,-0.11208893237344685,0.012550704313729462
754,2.808382626979459,0.18565069362448466
6823,0.0013098789945771864,0.0021515936980334802
14093,-5.369879180137607,0.3206225322952183
4726,-0.28152048634571825,0.022490306455566773
6489,-0.035341496933381136,0.003901222212522554
16290,0.04805272257768284,0.011497442806587382
6044,0.12262737555867485,0.0071331981555051854
1546,0.821852601429884,0.030724798459264263
4724,0.31315694875152394,0.023416511861631205
733,2.786232752650003,0.1846029809259084
7662,0.044664573661034185,0.0027114287663367034
6421,0.03004819323703311,0.0017676638804372715
9662,-9.05118193132529,0.6886285699301944
13646,0.0887697463305003,0.0682833333403224
13624,0.08317480938712624,0.05325560304439759
1494,-0.4162884802778565,0.03498894415028834
10549,-0.24925717511271805,0.019887171001204122
15697,0.029316682989343028,0.019216808286986208
8855,4.047317873462954,0.16455514744698269
16362,-0.028773733556605684,0.02272429786845472
10427,0.3950728424089129,0.024440425489040008
8088,-0.0031529761227459944,0.0010010227033244755
2784,0.4877842252828809,0.017548881011381693
12587,-3.525071472780993,0.1587841263973707
2089,0.4778246101803822,0.012167069653441798
7964,-0.00646179573212941,0.0008599003255112712
910,0.17297363790124332,0.011851689174118276
9067,2.860258362130755,0.13611268793023049
9962,-0.8419794827433263,0.053174855483332215
10285,2.3608536876226287,0.11079799622209609
5171,-0.029110787938908905,0.0029653349361972105
9430,-0.36058050480925885,0.07177938625101563
5063,-0.07836773455893002,0.006689344332524147
15744,1.1743692725771318,0.048754023249775416
10379,-1.001951450406475,0.0432283565975973
11814,0.3691925785370765,0.018301683581862873
7567,-0.025503981444838047,0.0016306769772193818
8989,-4.24584366872125,0.23506746248125548
2658,0.6475854433790506,0.02915108768046266
12301,18.248251069042915,1.4130069607487803
6492,-0.025267192937608953,0.0023314651909949516
2488,0.5384925419796572,0.014294989022278708
2441,-0.16428274490975325,0.007006146920736195
3736,1.0136979232798329,0.06663786395219112
13642,0.01772831711179212,0.05168467032134543
1466,1.0803111641397978,0.06525276162799488
14829,-0.2436802929335878,0.026973974648882258
10202,3.4199172091942422,0.18050610802316375
13494,0.11022864297743476,0.02809729818991452
2952,0.46878545718028203,0.015307684991313518
12386,18.668090665998815,1.421028851496101
9707,-4.946763717678987,0.25624511184864385
10939,9.60108821563734,1.0977585860130623
6832,-0.1135960129417752,0.009310190916959346
1771,0.041853884512971486,0.007062914496597049
11366,-1.8959731943803626,0.08010803221461801
9301,1.329842953252852,0.1127806935876987
8617,-3.068542145743264,0.1341280254400874
1647,0.31201650728553115,0.008805603026289119
11688,0.5846073798801729,0.024873011349018
5197,-0.002107974051194549,0.0015691391110576722
1480,0.43378753285275,0.012603715641170523
3374,0.6268291574129712,0.02614583852678982
1317,1.2167584615192086,0.07236045767454263
351,2.016091936908064,0.09381191472449435
9779,5.276650440622071,0.27018731828516784
7581,-0.07144339868989327,0.0060376145275111565
9507,0.08990500616841086,0.04215432146782355
15915,1.038107240919256,0.056741146137646574
13317,-1.323193993310443,0.08157825718110562
7307,0.14749168000797694,0.011843946789610153
6367,-0.03944753082237366,0.0027917288336440954
14156,-4.6699080471301695,0.26766068529338377
11967,0.5722044177076318,0.037990521101192845
2822,0.1178040929733559,0.006403012828426678
13421,-0.7892093305413701,0.07385653514816093
11870,-0.40046090627858044,0.020462501294858017
1804,1.2471440074689122,0.08762110774001368
16114,-0.12206287203208147,0.011619849133208529
1341,1.1053193198394458,0.0833025770223964
14433,-1.094915363301977,0.04492804754535424
11903,0.6971473901836711,0.03876075724563949
16109,-0.35000960208535986,0.02770395093157345
548,-1.2460573678187998,0.057132217243484086
13227,2.618910928502397,0.14777051645746744
3422,0.813323210609149,0.06890750063859843
8278,-13.552617564924189,0.8376045550687249
6744,-0.0038816327380701778,0.0016602420540713261
6776,0.000737016050724231,0.0011564408801974387
9941,-0.8787279356892752,0.055314754415218687
10585,-0.7949965850348988,0.05752253164092403
16130,-0.3047236235799366,0.026080852244553566
3106,0.810873845188602,0.0581923648726429
1620,-0.4603904063807794,0.024701449034577588
14898,-0.014564024317778809,0.013207581240082632
7798,-0.010681816034221766,0.0009304958679195825
1401,0.9868714062270048,0.04797702844635332
1491,-0.5040148807983036,0.14701526075035343
7875,-0.02103301043718832,0.002448473028633099
11053,-1.752408633756251,0.08518334376867781
7873,0.02009965200195854,0.0015010364417605627
4098,-0.7562475496397545,0.08479412071546957
7803,0.005602996094355208,0.0006147740973522557
16040,0.5130611719068023,0.030108792180631744
6838,0.09869645028042429,0.007081660002629546
14532,-1.8842172456493074,0.12288830174699544
11402,4.622527904403747,0.35454852901911044
498,2.0469708253171772,0.09508552083854925
14001,4.371481130219359,0.21009364156466132
14092,-6.013044920310544,0.3958276593843321
15408,2.682041163557539,0.12530990107628287
4781,0.10489129517998702,0.005180112682168932
11327,-0.5613196551622176,0.03544990365555481
15968,-0.18257027833236752,0.01381083055769781
8752,7.430831802918232,0.37155268017362214
11142,2.0891013153481066,0.0901257460993856
7389,0.09822436674718257,0.006297478865436797
10405,0.20261972309500756,0.022692249882335928
3165,0.6776048442775299,0.03148210725303915
12514,19.147043969247264,1.5536240914858055
3669,0.7268584620369832,0.034081185913088556
5148,-0.04504171530264337,0.004401414798397093
8910,-2.1458935123156837,0.08900788322888503
4570,0.13095041312389735,0.006702763011501418
1201,-0.5214890644246218,0.01769484679372035
14523,0.4396737688075298,0.025271639123891
11290,2.1420271853834114,0.09016918576156731
3153,-0.327635682529344,0.014111932151558423
5986,-0.1834706197504157,0.01544933496854362
15029,4.119639831846006,0.2512343051700997
12254,0.0043572050618231875,0.01418013322168929
8407,-4.576951827972904,0.21164720902298936
8007,-0.003870677550189115,0.0006922509705013648
12534,16.55891520266193,1.1939183874499786
2763,0.4892990093891039,0.01834775328555186
5144,0.06650650330733175,0.005207440349660787
2460,-0.45055811540476803,0.014601633658705189
15638,1.272982517037165,0.05027078287364572
15329,6.051104111128462,0.49890153992245856
11643,-0.02375800462558347,0.018072793389569707
14312,0.46262048581605936,0.032542452880179214
8107,-0.0034143518243292905,0.0014672898588576591
3173,-0.40158167289614854,0.020378700161149777
1657,1.1730670635715548,0.08731601905665737
12729,-9.42838343763825,0.5088371819008332
3207,0.6806970750186034,0.03161922254875049
11714,1.471570857097598,0.07480126574786926
6980,-0.06266910195298454,0.004426766730943013
15008,0.01465147084428175,0.02666750665825493
3605,0.649596065848075,0.027324118154944503
14545,0.5954364146861032,0.028714897634485113
15686,2.734338056508698,0.17871715314638498
15253,-2.012548070516415,0.08700469111869301
16003,-0.7133428376738311,0.04748545288502665
6138,-0.05989682276649673,0.003632255939432409
5966,-0.17362262496855413,0.013800911098869988
6283,-0.05434573117973354,0.003585967668175816
12953,5.851820644871466,0.28885496662940785
13860,-10.316702529123154,0.9021457949605155
2440,-0.31006309234381413,0.010049214608046765
3871,0.09215830540101276,0.0040166547204430435
4879,-0.0670007407912248,0.00442699250974883
11619,-0.7618804597571668,0.031270561471017554
10088,-0.637496523190766,0.04198065249950396
1234,1.7337042448046338,0.09171691671140828
10967,-3.8794811728205087,0.22521301653350198
7797,-0.013759832947343294,0.0010867795608502616
13297,-1.2605951717672539,0.07067237823651905
1387,-0.3612482830480252,0.14589263514310688
9315,0.3144870412676215,0.03303894252227563
14339,2.759045919889037,0.13534420303014297
7464,-0.012952379215880138,0.0012572278216310088
5708,0.24478498879298047,0.017292065641039425
864,-1.0009918386513303,0.034924249296901785
3803,-0.40439187477807786,0.01446328802232089
11719,-1.4152812229070832,0.07835582082708517
16186,0.16932929756843537,0.015926575325636877
12461,-4.394600771359024,0.2073407850304154
10150,-1.0358799831436725,0.046283572179203654
6246,-0.012835678001836302,0.0014374481709724092
8966,6.438910897888915,0.43034671214607106
1820,0.9228493660133913,0.03839838434172098
8061,0.004404971409087188,0.0006365507874585438
8192,-21.182089923111757,1.8835370402711369
14485,1.4887878599136009,0.0673622691326257
1244,-0.20487650532426727,0.012734627148611777
5450,-0.0006702220181217984,0.004021553389690216
10238,0.7431487819320706,0.03612140463459096
15583,-3.0025411445293453,0.18283243466669227
15629,-1.5085139839544615,0.06250229468467443
12801,2.554978776547023,0.10915223002755436
14775,0.11494338102391312,0.0157266408713528
4822,0.06861514903671012,0.0037174052966581347
16167,0.2735871637702369,0.0251937833409734
5734,-0.30958000576385436,0.031069145326646293
2571,0.4192134185882465,0.011008109133673795
5603,0.291346763812499,0.02258019937530885
9820,3.9116258574945695,0.17499312394303806
9313,0.09684843848594883,0.029749000612539312
4725,-0.30917777610565883,0.026613852615811916
11738,1.870751661767145,0.1247639398328917
12047,0.17999044625457086,0.01375302342991944
8532,-5.35279155704297,0.22629714873185
10609,-0.43592095389096985,0.028470655781962007
14542,0.021477481676551412,0.020385079001904987
15393,-5.042096328005342,0.38164133985331994
11499,1.001946672098597,0.03936576732150683
2707,0.5637291918249925,0.04409258852001198
6514,-0.019477321998837942,0.001848610567768483
12477,-15.240745787947082,1.010895359899006
2285,1.3326388735837833,0.0745577086682141
7042,-0.08212436874023764,0.0052615656608321236
13465,-0.4068450224993764,0.04457297632072712
6697,0.007359340647467681,0.001048986509541852
7494,0.07512437797120503,0.004632727576356138
2764,0.5859097739504674,0.023737259676524115
5310,0.016237785110004017,0.0020419918849336385
15939,-1.0581534053858637,0.07140078245113855
780,-1.0133170794428694,0.03632788140954768
9439,0.02729878544465195,0.026340949968716356
7967,-0.003024362517928383,0.0005993132016984003
6721,-0.0061864875503901936,0.002055155867795309
13985,8.729648236134727,0.7070786350839685
16000,0.8139007565779063,0.05263774000096253
13969,-5.220584439945542,0.2776388015301126
16053,-0.05586923883712089,0.01112316860170505
3945,0.5730985479543425,0.03222805354665576
43,-0.7648601639689335,0.2671897599895304
4644,-0.27844619824475997,0.02009311522640441
9134,3.486405501203301,0.24345718137025546
5423,-0.003748612007536655,0.003902164346827167
6602,-0.004536543776892574,0.0008989698025476004
1242,-0.7498310781835799,0.027328247028456407
8712,10.46733833094235,0.6509758717864895
8320,-12.692593451343237,0.7505892351048674
1694,0.9173789236112616,0.03825990677169319
1717,1.0961693244088204,0.056141578505862336
7604,-0.054526610423976746,0.003990954224763463
4182,-0.6687857708488119,0.06485146081985865
5142,0.05362920470084289,0.0038160727856854466
14123,0.7386371104115418,0.046122737373897306
6195,-0.1144353262182907,0.009663218189491299
9426,0.4442834564814607,0.06365953556215996
8861,8.762889398544319,0.6032544160411326
12720,7.379005896986857,0.33598603777439756
8155,-0.0008445893345629027,0.0011647963842171135
12438,-9.34854716135322,0.46046040070920985
5654,-0.20636247634581759,0.015100522468177599
14151,5.037837615746629,0.29801708788622366
1913,-0.6230286839093999,0.028566108621742043
9520,-0.02105907656902442,0.04346912204493334
2915,0.7452885753380032,0.04309076811218387
449,0.36879413667697153,0.014108081467559432
12520,-12.17962236629599,0.6950955988463089
12672,-1.4080725455132945,0.10311566519320803
4657,0.22102138786257391,0.01193780549862931
7783,0.009688619808760048,0.0007151353569039609
13509,-0.16936861458739635,0.031080624025418092
12373,-15.545909997008618,1.0306912177973044
4966,-0.003895016602652748,0.0021857693546263233
8923,6.691593435132834,0.41201823411537963
618,0.6585945207759688,0.017152738981799788
5274,-0.019541746643683425,0.003259923728379168
13910,-1.9023157627290308,0.08665810438373658
5494,0.14359745980285302,0.009697824300809713
93,0.6156948769923971,0.020548972681379257
4942,-0.0538756634498011,0.0037938844072290118
15779,-0.3812045291772009,0.02021548346436157
6757,0.002047487823867626,0.0009257042562789703
8694,-10.734869465463886,0.7038757911559459
3766,0.073870616792188,0.003948336023625654
7943,-0.0074558126836985405,0.0008986807458346467
3998,0.19994704270380975,0.006260466951508469
5873,0.10110044074705307,0.00512274203691607
4001,0.41353301967008005,0.015985225148998673
4437,-0.2579011218777095,0.016104902828990946
1330,0.36154702248570564,0.01988650694961706
12068,0.1535894114265835,0.013019545815364277
8030,-0.0019308333476713035,0.0005505221349961513
3895,0.36274802573603215,0.00982117662087452
9332,-0.10272301664938037,0.029411579162232207
10075,4.10229366328177,0.21004523022685984
1669,0.4436266405845669,0.011685570107191812
10625,0.9460047749276302,0.079205173077119
12407,18.07085141200855,1.3428980114994606
8158,-0.00046431998477645833,0.0010726619373869523
8686,4.92128016813178,0.19636269032794157
8082,0.003516723421570877,0.000599315490440535
7628,-0.032974984149150954,0.0020861247963129847
9981,-2.255812638117877,0.09214507343456191
11346,-1.5038750920785846,0.0614300489563746
13037,4.576768167631829,0.22198278025077192
3203,0.39615853698705145,0.0111374164998694
8214,-17.74063489744648,1.3474353628536988
942,2.8825144124496385,0.17458889519562562
14017,0.09272081358217409,0.049061799106720996
